Order Date,Category,Region,Sales
2018-10-19,Office Supplies,South,1633.188
2018-11-18,Furniture,Central,19.76
2016-08-08,Office Supplies,West,6.608
2016-08-08,Office Supplies,West,7.28
2016-08-08,Furniture,West,144.784
2017-12-06,Technology,West,156.792
2017-12-06,Technology,West,431.976
2017-12-06,Office Supplies,West,35.89
2017-12-06,Office Supplies,West,47.208
2017-12-06,Office Supplies,West,248.08
2017-12-06,Office Supplies,West,189.7
2017-12-06,Office Supplies,West,59.808
2018-03-25,Furniture,Central,90.99
2018-03-25,Furniture,Central,1526.56
2018-03-25,Furniture,Central,368.97
2018-11-19,Office Supplies,West,305.01
2018-11-19,Furniture,West,18.7
2017-11-04,Furniture,West,38.29
2018-12-14,Furniture,West,26.25
2018-12-14,Office Supplies,West,64.96
2018-12-14,Office Supplies,West,43.7
2018-11-12,Technology,West,41.6
2018-11-12,Office Supplies,West,23.12
2018-11-12,Furniture,West,113.888
2018-11-12,Furniture,West,113.568
2018-11-12,Technology,West,7.92
2018-11-12,Technology,West,671.984
2017-08-18,Technology,East,39.99
2018-06-27,Furniture,East,191.646
2018-05-04,Office Supplies,East,2.313
2016-12-24,Office Supplies,West,19.936
2016-12-24,Office Supplies,West,45.92
2018-04-26,Office Supplies,West,20.34
2018-04-26,Office Supplies,West,39.28
2018-12-16,Furniture,West,81.568
2018-12-16,Furniture,West,97.184
2018-12-16,Office Supplies,West,24.32
2018-12-16,Furniture,West,18.96
2015-12-27,Furniture,Central,32.952
2015-12-27,Office Supplies,Central,30.016
2018-11-06,Office Supplies,South,499.584
2018-11-06,Office Supplies,South,31.104
2018-11-06,Office Supplies,South,13.272
2018-11-06,Furniture,South,28.272
2018-11-06,Office Supplies,South,259.136
2018-12-16,Office Supplies,Central,10.8
2016-05-07,Furniture,Central,244.006
2016-05-07,Office Supplies,Central,15.936
2018-12-04,Furniture,East,188.552
2018-10-03,Office Supplies,East,22.58
2015-01-13,Furniture,South,545.94
2016-06-12,Office Supplies,East,20.736
2016-06-12,Furniture,East,43.296
2015-07-12,Furniture,West,123.136
2015-07-12,Office Supplies,West,11.264
2015-12-06,Office Supplies,West,53.424
2015-12-06,Furniture,West,275.49
2017-05-25,Furniture,South,24.96
2017-05-25,Office Supplies,South,19.36
2017-05-25,Office Supplies,South,1267.65
2017-02-21,Technology,West,12.99
2017-02-21,Office Supplies,West,18.56
2017-02-21,Office Supplies,West,449.15
2017-02-21,Office Supplies,West,31.248
2017-10-02,Office Supplies,East,61.44
2018-03-11,Office Supplies,Central,895.92
2017-09-09,Office Supplies,West,55.36
2015-07-14,Office Supplies,West,55.92
2015-06-21,Office Supplies,East,24.896
2015-06-21,Furniture,East,3.984
2015-06-21,Technology,East,95.968
2015-06-21,Technology,East,206.991
2015-06-21,Office Supplies,East,44.416
2015-06-21,Office Supplies,East,9.006
2016-07-05,Office Supplies,Central,19.0
2018-12-16,Office Supplies,East,33.376
2017-09-08,Office Supplies,East,207.48
2015-05-17,Office Supplies,Central,91.68
2018-10-13,Office Supplies,East,904.9
2015-10-24,Office Supplies,West,34.272
2017-12-05,Furniture,South,191.82
2017-07-25,Office Supplies,East,243.88
2018-04-17,Office Supplies,West,12.03
2018-04-17,Technology,West,2549.985
2018-04-17,Office Supplies,West,21.594
2018-04-17,Office Supplies,West,8.964
2018-04-17,Office Supplies,West,20.736
2016-09-17,Furniture,East,344.22
2017-08-23,Office Supplies,Central,727.296
2017-08-23,Furniture,Central,22.608
2017-08-23,Technology,Central,666.4
2016-11-08,Office Supplies,West,5.04
2016-11-08,Office Supplies,West,92.94
2016-11-08,Furniture,West,66.69
2016-11-08,Office Supplies,West,91.68
2018-11-17,Furniture,Central,327.7328
2016-11-08,Office Supplies,East,52.272
2016-11-08,Office Supplies,East,17.94
2018-04-22,Furniture,East,254.352
2015-08-24,Office Supplies,West,8.288
2018-12-17,Furniture,South,504.9
2017-03-24,Technology,West,403.168
2016-09-21,Furniture,Central,194.32
2016-09-21,Office Supplies,Central,25.99
2017-11-21,Furniture,West,195.136
2018-09-16,Office Supplies,East,20.736
2016-06-11,Technology,South,53.7
2016-06-11,Office Supplies,South,36.26
2016-06-11,Office Supplies,South,56.3
2016-06-11,Office Supplies,South,32.4
2016-06-11,Furniture,South,29.16
2018-10-03,Furniture,West,171.288
2017-05-05,Furniture,South,16.72
2018-09-11,Office Supplies,West,12.96
2018-09-11,Office Supplies,West,22.18
2018-09-11,Furniture,West,2054.272
2016-04-30,Technology,East,1022.97
2018-11-06,Office Supplies,Central,13.9
2018-11-06,Office Supplies,Central,26.38
2015-09-30,Office Supplies,West,43.176
2018-04-02,Furniture,South,411.8
2018-04-02,Technology,South,360.0
2018-10-06,Furniture,West,41.96
2018-10-06,Office Supplies,West,227.84
2018-10-06,Office Supplies,West,37.94
2017-04-09,Technology,Central,517.9
2017-04-09,Office Supplies,Central,5.28
2016-08-28,Technology,Central,2799.96
2018-10-19,Office Supplies,West,8.96
2018-10-19,Office Supplies,West,31.5
2018-10-19,Furniture,West,30.56
2018-10-19,Furniture,West,24.368
2017-11-07,Technology,East,119.976
2018-03-03,Office Supplies,Central,26.88
2016-11-27,Technology,East,83.97
2016-11-27,Technology,East,104.97
2018-03-13,Office Supplies,West,90.8
2018-03-13,Technology,West,140.736
2018-03-13,Technology,West,214.95
2018-03-13,Office Supplies,West,45.36
2018-03-13,Office Supplies,West,288.24
2018-11-30,Office Supplies,East,663.936
2015-11-17,Office Supplies,East,2934.33
2015-11-17,Furniture,East,124.41
2015-11-17,Office Supplies,East,57.75
2017-01-03,Office Supplies,West,114.46
2016-10-03,Furniture,West,120.666
2015-07-20,Office Supplies,Central,342.864
2015-07-20,Furniture,Central,16.74
2015-07-20,Furniture,Central,981.372
2015-05-21,Office Supplies,West,31.84
2018-09-04,Office Supplies,West,12.96
2018-09-04,Technology,West,43.176
2018-05-27,Office Supplies,South,58.34
2018-05-27,Technology,South,539.97
2015-01-28,Office Supplies,East,3.928
2018-02-09,Office Supplies,Central,252.784
2018-02-09,Technology,Central,127.984
2018-02-09,Furniture,Central,3.984
2018-02-09,Office Supplies,Central,12.992
2018-03-31,Furniture,South,61.0
2018-03-31,Technology,South,671.93
2017-03-03,Office Supplies,East,447.86
2017-03-03,Technology,East,479.95
2017-03-03,Office Supplies,East,166.44
2016-08-23,Office Supplies,Central,31.68
2016-08-23,Office Supplies,Central,10.368
2016-08-23,Office Supplies,Central,12.032
2016-08-23,Office Supplies,Central,5.768
2018-04-27,Office Supplies,Central,33.12
2018-04-27,Furniture,Central,220.2656
2018-04-14,Office Supplies,East,10.776
2018-04-14,Furniture,East,242.352
2018-12-22,Office Supplies,East,695.16
2018-12-22,Furniture,East,220.98
2017-12-08,Office Supplies,East,12.957
2018-03-23,Office Supplies,East,25.68
2017-07-25,Office Supplies,Central,15.712
2018-07-10,Office Supplies,Central,298.464
2017-07-17,Office Supplies,Central,21.93
2017-07-17,Office Supplies,Central,242.94
2017-07-17,Office Supplies,Central,7.64
2017-07-17,Office Supplies,Central,51.84
2017-07-17,Office Supplies,Central,265.17
2017-08-23,Technology,West,837.6
2017-08-23,Office Supplies,West,135.9
2017-08-23,Office Supplies,West,34.68
2017-08-23,Furniture,West,532.704
2017-08-23,Office Supplies,West,43.1
2017-08-23,Office Supplies,West,15.88
2016-06-11,Furniture,South,1123.92
2016-06-11,Technology,South,249.584
2016-06-11,Furniture,South,48.672
2016-06-11,Office Supplies,South,60.768
2016-06-11,Office Supplies,South,78.6
2016-06-11,Office Supplies,South,3.768
2016-06-11,Office Supplies,South,1036.624
2016-06-11,Office Supplies,South,563.808
2018-09-08,Technology,East,258.528
2018-10-02,Office Supplies,East,49.12
2015-12-16,Furniture,West,44.46
2015-12-16,Furniture,West,241.568
2015-12-16,Technology,West,395.0
2015-12-16,Technology,West,627.168
2015-08-24,Furniture,East,13.28
2015-08-24,Office Supplies,East,12.672
2018-11-12,Office Supplies,Central,30.56
2018-11-12,Office Supplies,Central,77.952
2018-11-12,Technology,Central,67.992
2018-11-12,Office Supplies,Central,12.224
2018-11-12,Technology,Central,44.784
2018-11-12,Furniture,Central,22.848
2016-04-25,Office Supplies,East,206.43
2015-12-12,Office Supplies,Central,210.392
2018-09-25,Technology,East,119.96
2018-09-25,Office Supplies,East,10.608
2017-09-05,Furniture,Central,347.802
2018-02-11,Furniture,West,963.136
2018-02-11,Technology,West,88.776
2015-06-30,Office Supplies,West,32.4
2017-06-07,Office Supplies,East,32.4
2015-12-20,Office Supplies,West,31.05
2016-12-15,Technology,East,2025.36
2016-12-15,Technology,East,1799.994
2016-12-15,Technology,East,101.988
2016-12-15,Furniture,East,262.864
2018-07-20,Office Supplies,Central,735.98
2015-08-03,Office Supplies,West,93.024
2016-08-24,Furniture,East,284.364
2016-08-24,Technology,East,26.0
2017-03-26,Office Supplies,South,67.64
2017-03-26,Technology,South,119.976
2015-09-12,Office Supplies,Central,5.18
2015-09-21,Office Supplies,West,15.56
2015-09-21,Office Supplies,West,78.35
2015-09-21,Office Supplies,West,59.52
2015-09-21,Office Supplies,West,38.52
2015-09-21,Technology,West,239.984
2015-09-21,Office Supplies,West,19.35
2017-10-29,Furniture,Central,67.0
2017-05-28,Furniture,South,390.272
2017-05-28,Office Supplies,South,62.192
2018-12-21,Office Supplies,South,23.88
2017-03-21,Office Supplies,Central,3.168
2017-03-21,Furniture,Central,528.43
2017-03-21,Office Supplies,Central,13.392
2018-11-11,Office Supplies,Central,181.86
2018-09-23,Furniture,West,180.588
2018-09-23,Technology,West,47.984
2018-09-10,Office Supplies,East,18.76
2018-12-05,Furniture,East,20.94
2018-12-05,Furniture,East,58.68
2018-12-05,Office Supplies,East,254.9
2018-11-09,Office Supplies,East,9.64
2018-11-09,Technology,East,826.62
2018-11-09,Office Supplies,East,1633.14
2018-11-09,Office Supplies,East,544.38
2015-11-07,Office Supplies,Central,26.046
2015-11-07,Office Supplies,Central,74.352
2018-03-12,Technology,East,69.93
2018-10-20,Office Supplies,West,3.75
2018-10-20,Office Supplies,West,20.928
2016-12-27,Office Supplies,Central,12.672
2018-10-02,Technology,East,65.99
2018-06-04,Office Supplies,Central,6.37
2015-09-01,Office Supplies,Central,3.648
2015-09-01,Office Supplies,Central,31.104
2017-08-08,Office Supplies,South,23.34
2018-07-22,Technology,East,29.97
2016-07-10,Office Supplies,West,3.366
2015-12-01,Technology,South,95.968
2018-12-18,Office Supplies,East,18.704
2015-05-18,Furniture,East,149.232
2015-05-18,Office Supplies,East,15.936
2015-11-10,Technology,West,601.536
2015-11-10,Technology,West,10.99
2015-11-10,Furniture,West,39.88
2015-11-10,Office Supplies,West,62.24
2015-11-10,Furniture,West,53.2
2015-11-10,Office Supplies,West,39.84
2017-01-09,Technology,West,349.95
2017-01-09,Technology,West,377.928
2018-09-22,Office Supplies,Central,13.392
2018-09-22,Office Supplies,Central,11.228
2015-12-23,Office Supplies,Central,207.24
2017-05-26,Office Supplies,East,1.504
2017-05-26,Office Supplies,East,34.848
2018-07-08,Office Supplies,West,75.18
2015-05-13,Technology,West,149.97
2018-11-10,Office Supplies,East,931.176
2018-11-10,Technology,East,430.88
2016-10-02,Office Supplies,East,94.85
2016-10-02,Office Supplies,East,51.12
2016-10-02,Technology,East,90.0
2015-10-02,Office Supplies,West,9.408
2015-10-02,Office Supplies,West,4.672
2015-10-02,Technology,West,318.4
2015-10-02,Office Supplies,West,12.768
2015-10-02,Office Supplies,West,15.36
2015-10-02,Technology,West,230.376
2015-10-02,Technology,West,7.16
2015-08-11,Office Supplies,East,375.34
2018-09-01,Furniture,East,114.9
2018-04-16,Office Supplies,Central,26.046
2018-04-16,Office Supplies,Central,2.896
2018-04-16,Office Supplies,Central,32.544
2017-04-24,Office Supplies,West,3.984
2017-01-15,Furniture,East,181.797
2017-05-02,Office Supplies,East,44.94
2017-05-02,Office Supplies,East,45.576
2017-11-20,Furniture,Central,318.43
2017-11-20,Technology,Central,122.92
2017-11-20,Furniture,Central,7.068
2017-02-01,Office Supplies,South,56.45
2018-03-31,Office Supplies,Central,13.468
2018-12-01,Technology,Central,219.8
2018-12-01,Furniture,Central,317.058
2018-12-10,Technology,West,49.08
2018-12-10,Office Supplies,West,324.9
2018-12-10,Office Supplies,West,18.24
2017-09-17,Furniture,West,113.888
2017-09-17,Technology,West,105.584
2017-12-23,Office Supplies,Central,24.85
2018-04-17,Furniture,East,60.312
2018-10-27,Office Supplies,Central,7.056
2018-10-27,Technology,Central,27.184
2017-07-08,Technology,West,107.984
2017-07-08,Office Supplies,West,19.296
2016-08-09,Office Supplies,South,4.608
2017-12-09,Furniture,South,79.974
2017-12-09,Office Supplies,South,2.946
2017-11-13,Office Supplies,Central,3.136
2015-11-14,Office Supplies,Central,20.736
2015-11-17,Technology,West,99.98
2015-11-17,Office Supplies,West,733.95
2015-11-17,Office Supplies,West,241.44
2017-03-04,Office Supplies,South,10.08
2015-10-11,Office Supplies,East,281.904
2015-10-11,Office Supplies,East,201.432
2015-05-22,Technology,South,135.98
2015-05-22,Technology,South,44.95
2015-07-15,Technology,Central,2.97
2015-07-15,Office Supplies,Central,6.54
2016-12-27,Technology,West,7.92
2016-02-09,Furniture,West,203.92
2018-05-08,Technology,West,3359.952
2018-11-02,Office Supplies,Central,18.24
2018-11-02,Office Supplies,Central,27.78
2015-04-05,Office Supplies,South,22.96
2015-04-05,Technology,South,28.99
2015-04-05,Office Supplies,South,12.96
2015-04-05,Office Supplies,South,22.96
2015-04-05,Office Supplies,South,4164.05
2015-09-17,Technology,South,47.984
2015-09-17,Office Supplies,South,4.624
2015-09-30,Furniture,East,15.24
2015-09-12,Office Supplies,East,63.924
2018-02-20,Office Supplies,Central,6.56
2018-02-20,Office Supplies,Central,13.11
2016-12-13,Technology,West,494.376
2016-12-13,Office Supplies,West,29.2
2016-12-13,Technology,West,248.85
2016-12-13,Technology,West,36.24
2017-10-30,Office Supplies,Central,11.68
2015-12-26,Office Supplies,West,11.91
2015-12-26,Furniture,West,3.48
2015-08-15,Office Supplies,Central,30.96
2018-10-01,Technology,East,1704.89
2016-05-23,Office Supplies,West,19.194
2016-05-23,Office Supplies,West,121.792
2018-11-16,Technology,West,1919.976
2015-11-18,Office Supplies,East,50.997
2015-11-18,Office Supplies,East,76.792
2015-11-18,Technology,East,539.964
2015-11-18,Furniture,East,60.312
2015-11-18,Office Supplies,East,1.944
2015-12-30,Office Supplies,Central,12.984
2015-12-30,Technology,Central,217.584
2015-12-30,Technology,Central,328.776
2015-12-30,Office Supplies,Central,2.286
2015-12-30,Technology,Central,47.984
2016-11-05,Office Supplies,East,25.344
2017-09-17,Office Supplies,East,232.4
2017-03-20,Furniture,South,86.45
2015-09-27,Furniture,West,603.92
2015-09-27,Office Supplies,West,81.98
2018-12-24,Furniture,East,271.764
2018-12-24,Office Supplies,East,14.376
2018-11-10,Furniture,Central,341.96
2016-09-11,Office Supplies,West,181.35
2016-09-11,Office Supplies,West,8.64
2015-12-20,Office Supplies,South,43.512
2015-12-20,Furniture,South,662.88
2015-12-20,Office Supplies,South,25.92
2016-07-23,Office Supplies,East,68.94
2016-07-23,Furniture,East,128.82
2015-11-11,Office Supplies,Central,896.99
2015-11-11,Office Supplies,Central,1.234
2015-11-11,Office Supplies,Central,67.56
2015-11-11,Office Supplies,Central,21.72
2015-11-11,Office Supplies,Central,262.336
2015-11-11,Technology,Central,148.48
2015-11-11,Technology,Central,241.176
2018-12-14,Technology,Central,227.976
2018-12-14,Technology,Central,52.68
2018-12-14,Furniture,Central,2.032
2018-08-21,Office Supplies,West,17.12
2018-08-21,Technology,West,431.968
2018-08-21,Furniture,West,129.92
2018-08-21,Furniture,West,568.728
2018-08-21,Office Supplies,West,117.144
2018-08-21,Office Supplies,West,203.52
2018-08-21,Office Supplies,West,51.75
2017-08-27,Office Supplies,East,122.97
2017-08-27,Furniture,East,244.615
2017-08-27,Technology,East,59.97
2017-08-27,Office Supplies,East,81.54
2017-08-27,Office Supplies,East,11.68
2017-08-27,Office Supplies,East,29.0
2016-08-13,Office Supplies,West,50.8
2018-11-05,Office Supplies,Central,16.03
2017-08-17,Office Supplies,West,15.712
2017-12-26,Technology,East,89.97
2015-09-23,Furniture,West,435.999
2015-09-23,Technology,West,83.984
2015-07-19,Technology,East,359.98
2015-07-19,Furniture,East,70.56
2015-07-19,Office Supplies,East,20.88
2015-07-19,Office Supplies,East,3.81
2018-09-07,Office Supplies,Central,73.008
2017-05-06,Office Supplies,Central,3.208
2017-05-06,Technology,Central,26.176
2016-06-04,Office Supplies,East,30.44
2016-06-04,Furniture,East,35.28
2016-12-13,Office Supplies,East,19.44
2016-12-13,Office Supplies,East,37.88
2017-07-16,Furniture,Central,9.552
2015-01-31,Furniture,West,290.666
2015-07-09,Office Supplies,Central,10.368
2015-07-09,Office Supplies,Central,14.352
2016-11-21,Furniture,West,141.96
2016-11-21,Office Supplies,West,66.048
2017-03-25,Technology,Central,1287.45
2018-09-23,Office Supplies,West,25.824
2018-09-23,Office Supplies,West,160.96
2016-12-04,Furniture,East,28.44
2016-12-04,Furniture,East,364.41
2016-12-04,Technology,East,39.96
2016-12-04,Furniture,East,361.764
2017-11-01,Office Supplies,Central,111.672
2018-03-17,Office Supplies,Central,13.776
2018-03-17,Office Supplies,Central,10.272
2018-11-23,Furniture,East,24.048
2018-08-27,Office Supplies,South,2.896
2016-12-04,Office Supplies,East,17.94
2016-12-04,Furniture,East,384.174
2016-12-04,Technology,East,1799.75
2018-10-07,Office Supplies,South,580.672
2018-10-07,Office Supplies,South,18.936
2018-10-07,Technology,South,222.384
2018-10-07,Office Supplies,South,50.454
2018-10-07,Furniture,South,154.764
2018-03-25,Office Supplies,Central,6.848
2015-08-09,Technology,West,1091.168
2015-08-09,Technology,West,219.168
2015-11-22,Office Supplies,Central,6.928
2018-06-10,Office Supplies,East,40.032
2018-07-01,Office Supplies,Central,443.92
2018-07-01,Office Supplies,Central,169.99
2018-07-01,Office Supplies,Central,25.92
2015-11-21,Technology,South,36.99
2015-11-21,Office Supplies,South,629.1
2015-11-21,Office Supplies,South,193.95
2015-11-21,Office Supplies,South,5.46
2016-05-04,Furniture,Central,22.288
2018-05-29,Furniture,Central,65.424
2016-10-17,Office Supplies,West,77.88
2015-04-23,Furniture,East,281.372
2015-04-23,Furniture,East,281.372
2015-04-23,Office Supplies,East,7.488
2015-04-23,Furniture,East,22.336
2018-04-30,Office Supplies,East,10.368
2017-09-20,Office Supplies,West,65.79
2017-09-20,Office Supplies,West,271.984
2017-09-20,Office Supplies,West,11.76
2017-09-20,Office Supplies,West,77.52
